sudokuID,name,result,totalTime,loop,backtrack,flip,unit
54,DLIS(False),SAT,1.7251110076904297,0,0,0,729
54,JW-OS,SAT,1.7363078594207764,0,0,0,729
54,DLCS,SAT,1.7150237560272217,0,0,0,729
54,Dummy,SAT,1.5104742050170898,0,0,0,729
54,RandomFalse,SAT,1.201098918914795,0,0,0,729
55,Random,SAT,2.6713650226593018,59,12,29,1884
55,DLIS(True),SAT,1.8682799339294434,4,1,2,984
55,DLIS(False),SAT,7.586371183395386,275,132,136,4779
55,JW-OS,SAT,3.4491097927093506,87,30,31,1542
55,DLCS,SAT,7.230349779129028,269,129,132,4497
55,Dummy,SAT,1.8619859218597412,35,11,16,1373
55,RandomFalse,SAT,1.6068780422210693,25,8,11,1221
56,Random,SAT,1.2868859767913818,7,0,3,952
56,DLIS(True),SAT,1.4032859802246094,18,0,4,837
56,DLIS(False),SAT,10.146571159362793,503,237,245,7304
56,JW-OS,SAT,16.422914028167725,864,409,426,11599
56,DLCS,SAT,13.689245223999023,601,285,295,9039
56,Dummy,SAT,2.473576784133911,45,9,20,2143
56,RandomFalse,SAT,2.8429677486419678,50,12,21,2139
57,Random,SAT,1.280134916305542,0,0,0,729
57,DLIS(True),SAT,1.5201947689056396,0,0,0,729
57,DLIS(False),SAT,1.9757533073425293,0,0,0,729
57,JW-OS,SAT,2.2141060829162598,0,0,0,729
57,DLCS,SAT,1.9849882125854492,0,0,0,729
57,Dummy,SAT,1.3491740226745605,0,0,0,729
57,RandomFalse,SAT,1.2778551578521729,0,0,0,729
58,Random,SAT,1.1795790195465088,0,0,0,729
58,DLIS(True),SAT,1.291949987411499,0,0,0,729
58,DLIS(False),SAT,1.7676239013671875,0,0,0,729
58,JW-OS,SAT,2.3415000438690186,0,0,0,729
58,DLCS,SAT,1.887143850326538,0,0,0,729
58,Dummy,SAT,1.2225089073181152,0,0,0,729
58,RandomFalse,SAT,1.014721155166626,0,0,0,729
59,Random,SAT,1.1225237846374512,5,0,1,856
59,DLIS(True),SAT,2.6862101554870605,38,14,18,1937
59,DLIS(False),SAT,3.938505172729492,175,73,75,2606
59,JW-OS,SAT,3.3273959159851074,140,50,52,1957
59,DLCS,SAT,7.096386909484863,304,136,140,4604
59,Dummy,SAT,1.033839225769043,4,0,1,737
59,RandomFalse,SAT,1.065194845199585,1,0,0,728
60,Random,SAT,1.2366061210632324,5,1,2,957
60,DLIS(True),SAT,1.1602256298065186,6,0,0,723
60,DLIS(False),SAT,10.137415885925293,492,228,235,7484
60,JW-OS,SAT,14.389976739883423,602,285,292,9185
60,DLCS,SAT,13.033999681472778,604,284,292,9352
60,Dummy,SAT,1.0869221687316895,8,1,3,854
60,RandomFalse,SAT,1.0712859630584717,9,3,4,890
61,Random,SAT,0.9791519641876221,8,0,1,755
61,DLIS(True),SAT,1.1279029846191406,3,0,0,726
61,DLIS(False),SAT,54.849339723587036,2326,1121,1160,39436
61,JW-OS,SAT,46.606427907943726,1955,946,976,33091
61,DLCS,SAT,45.48385310173035,2252,1079,1117,36827
61,Dummy,SAT,2.706566095352173,57,17,23,2092
61,RandomFalse,SAT,1.1608870029449463,7,1,3,853
62,Random,SAT,1.07822585105896,0,0,0,729
62,DLIS(True),SAT,1.2195489406585693,0,0,0,729
62,DLIS(False),SAT,1.6703088283538818,0,0,0,729
62,JW-OS,SAT,1.7501697540283203,0,0,0,729
62,DLCS,SAT,1.719428300857544,0,0,0,729
62,Dummy,SAT,1.0690159797668457,0,0,0,729
62,RandomFalse,SAT,1.0400049686431885,0,0,0,729
63,Random,SAT,1.1571950912475586,5,0,2,822
63,DLIS(True),SAT,1.4286959171295166,5,0,2,746
63,DLIS(False),SAT,2.841437339782715,23,5,6,874
63,JW-OS,SAT,2.161895990371704,17,0,0,712
63,DLCS,SAT,2.042114019393921,28,9,10,903
63,Dummy,SAT,1.0255210399627686,2,0,0,727
63,RandomFalse,SAT,1.0930941104888916,1,0,0,728
64,Random,SAT,1.1510636806488037,0,0,0,729
64,DLIS(True),SAT,1.1267187595367432,0,0,0,729
64,DLIS(False),SAT,2.036843776702881,0,0,0,729
64,JW-OS,SAT,1.7280361652374268,0,0,0,729
64,DLCS,SAT,1.5710859298706055,0,0,0,729
64,Dummy,SAT,1.0059597492218018,0,0,0,729
64,RandomFalse,SAT,1.031083106994629,0,0,0,729
65,Random,SAT,1.0349209308624268,0,0,0,729
65,DLIS(True),SAT,1.2159533500671387,0,0,0,729
65,DLIS(False),SAT,1.6423101425170898,0,0,0,729
65,JW-OS,SAT,2.095444917678833,0,0,0,729
65,DLCS,SAT,1.7747790813446045,0,0,0,729
65,Dummy,SAT,1.1219182014465332,0,0,0,729
65,RandomFalse,SAT,1.121847152709961,0,0,0,729
66,Random,SAT,1.6518471240997314,18,5,9,1305
66,DLIS(True),SAT,2.8572311401367188,37,13,17,1840
66,DLIS(False),SAT,4.499017000198364,180,78,82,2828
66,JW-OS,SAT,2.8347067832946777,83,24,25,1498
66,DLCS,SAT,2.4702088832855225,80,23,24,1268
66,Dummy,SAT,1.4375829696655273,12,2,6,1099
66,RandomFalse,SAT,1.184770107269287,11,3,4,863
67,Random,SAT,0.8784162998199463,0,0,0,729
67,DLIS(True),SAT,1.114922046661377,0,0,0,729
67,DLIS(False),SAT,1.495142936706543,0,0,0,729
67,JW-OS,SAT,1.4519100189208984,0,0,0,729
67,DLCS,SAT,1.424673080444336,0,0,0,729
67,Dummy,SAT,1.0581512451171875,0,0,0,729
67,RandomFalse,SAT,1.0579259395599365,0,0,0,729
68,Random,SAT,1.4474170207977295,15,3,6,1103
68,DLIS(True),SAT,2.047534227371216,24,8,11,1144
68,DLIS(False),SAT,11.360411882400513,553,260,273,9059
68,JW-OS,SAT,10.624127864837646,483,226,236,6569
68,DLCS,SAT,9.435902833938599,492,229,238,6880
68,Dummy,SAT,1.718397855758667,35,10,16,1565
68,RandomFalse,SAT,1.155343770980835,14,2,3,831
69,Random,SAT,1.1107990741729736,0,0,0,729
69,DLIS(True),SAT,1.2728991508483887,0,0,0,729
69,DLIS(False),SAT,1.8177647590637207,0,0,0,729
69,JW-OS,SAT,2.158054828643799,0,0,0,729
69,DLCS,SAT,2.1805930137634277,0,0,0,729
69,Dummy,SAT,1.1908018589019775,0,0,0,729
69,RandomFalse,SAT,1.2869489192962646,0,0,0,729
